dz,place,distance,LSOA01NM,TTWA01CD,TTWA01CDO,TTWA01NM,LAD07CD,LAD07NM,area
S01002176,Edinburgh,13033.914195878466,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",212339.98446738257
S01002177,Edinburgh,1718.0069276477382,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",50247.84261148202
S01002178,Edinburgh,1494.65263625751,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",56429.705350682
S01002179,Edinburgh,3899.15262274109,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",148256.00027642577
S01002180,Edinburgh,721.4521366750757,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",49423.63348066412
S01002181,Edinburgh,4286.732604464756,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",546737.1853110169
S01002182,Edinburgh,722.5062973592167,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",68232.3002044779
S01002183,Edinburgh,1601.0354021242974,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",38479.45040452947
S01002184,Edinburgh,3024.2943544855784,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",263660.13690869696
S01002185,Edinburgh,2904.134490556004,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",76545.87344274533
S01002186,Edinburgh,1228.687006580072,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",29554.679291681587
S01002187,Edinburgh,811.917775364383,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",51323.681457749735
S01002188,Edinburgh,2426.696036815497,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",312595.60112170724
S01002189,Edinburgh,1385.6939966658151,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",58598.47623502003
S01002190,Edinburgh,1009.8088367664869,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",50783.626467202885
S01002191,Edinburgh,3246.960827526104,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",109265.94540506542
S01002192,Edinburgh,5679.031606386006,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",149575.70364700086
S01002193,Edinburgh,3932.3046939037777,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",212060.15473571912
S01002194,Edinburgh,5975.690703645386,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",181161.42750517162
S01002195,Edinburgh,1204.7820814451977,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",66096.4070428549
S01002196,Edinburgh,6967.835162575903,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",162322.1174782885
S01002197,Edinburgh,2197.0755008138235,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",172773.73275845472
S01002198,Edinburgh,1556.026948701344,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",42709.35416168732
S01002199,Edinburgh,894.5695530963628,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",91748.21845131676
S01002200,Edinburgh,4747.426797114649,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",260814.54937441085
S01002201,Edinburgh,1011.8685022596699,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",121303.9868033566
S01002202,Edinburgh,1007.4189900314537,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",111416.76167103743
S01002203,Edinburgh,1183.1792493981,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",22053.459244064677
S01002204,Edinburgh,2679.3168382393355,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",92878.57819740994
S01002205,Edinburgh,1694.7603043264382,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",125096.50416195922
S01002206,Edinburgh,1374.8625213615724,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",65347.82809722817
S01002207,Edinburgh,6383.384425487381,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",215851.97990316342
S01002208,Edinburgh,974.0918187689864,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",40642.91246051814
S01002209,Edinburgh,1715.7854488957112,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",47104.61013644687
S01002210,Edinburgh,1444.9999933725612,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",64627.51658921543
S01002211,Edinburgh,2452.1129815724853,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",72866.46044256346
S01002212,Edinburgh,3031.8239516505896,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",115988.97878927083
S01002213,Edinburgh,11894.096921364782,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",5874690.355413182
S01002214,Edinburgh,1308.928969952548,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",108874.64824732648
S01002215,Edinburgh,5280.273155672419,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",940049.0871714561
S01002216,Edinburgh,1999.848879421999,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",201107.71491958192
S01002217,Edinburgh,1456.8096487908542,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",64331.52724901142
S01002218,Edinburgh,1169.8332275924583,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",35852.665373874006
S01002219,Edinburgh,4962.427526891015,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",182773.56920028437
S01002220,Edinburgh,7866.6634979477185,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",241119.01612234014
S01002221,Edinburgh,1697.0452528185353,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",41263.72471053402
S01002222,Edinburgh,4140.702588618628,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",267301.30144059344
S01002223,Edinburgh,2896.107861035915,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",320345.90344983933
S01002224,Edinburgh,7315.733349120165,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",316204.7887922827
S01002225,Edinburgh,1351.608521134025,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",93446.12431386593
S01002226,Edinburgh,1209.44767819172,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",66061.51735090636
S01002227,Edinburgh,2833.571558747475,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",123559.34847902757
S01002228,Edinburgh,3660.0099727727816,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",696311.9435775573
S01002229,Edinburgh,6504.4219194774305,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",218333.74358818211
S01002230,Edinburgh,1231.0562395692289,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",76524.08708600822
S01002231,Edinburgh,2398.6039114931145,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",481015.93912779994
S01002232,Edinburgh,3537.8436338456636,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",173940.96368354204
S01002233,Edinburgh,1669.2750653466621,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",48131.59951622431
S01002234,Edinburgh,1940.7082019024972,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",85447.50907310135
S01002235,Edinburgh,1412.1029665851988,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",176696.90040262666
S01002236,Edinburgh,3912.4477061458224,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",181350.55001174557
S01002237,Edinburgh,2491.4045248712846,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",123516.97926204116
S01002238,Edinburgh,2981.2072577606423,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",95603.78204896583
S01002239,Edinburgh,2758.6689198204554,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",83745.52381770924
S01002240,Edinburgh,1577.8292296511881,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",68858.58215566925
S01002241,Edinburgh,3296.43499609254,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",183152.96245481953
S01002242,Edinburgh,4836.2766218409115,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",235461.28993794345
S01002243,Edinburgh,1739.1700986053443,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",58049.90197351018
S01002244,Edinburgh,2065.7278351743353,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",39598.209852175256
S01002245,Edinburgh,1553.3979969460836,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",211429.7074675414
S01002246,Edinburgh,1918.4451133326013,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",42920.04735307095
S01002247,Edinburgh,4273.323996554012,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",127647.41234839623
S01002248,Edinburgh,1740.5350523616507,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",471600.4289624392
S01002249,Edinburgh,2245.6841935680122,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",123717.18822154179
S01002250,Edinburgh,2531.2141702144568,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",57845.91623273111
S01002251,Edinburgh,14294.663540382335,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",3057509.630450555
S01002252,Edinburgh,2298.890706778283,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",785453.8466370831
S01002253,Edinburgh,3672.4078420033843,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",163933.19224567738
S01002254,Edinburgh,1879.322960702936,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",64076.44116590149
S01002255,Edinburgh,1701.7124598233713,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",267831.5208898053
S01002256,Edinburgh,3001.2539320623073,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",199821.75660933778
S01002257,Edinburgh,2507.8718943280237,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",60712.40889282401
S01002258,Edinburgh,2120.110484311984,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",52781.18357469082
S01002259,Edinburgh,3171.1752647649705,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",59004.32573670341
S01002260,Edinburgh,7679.972889317034,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",329524.5151199118
S01002261,Edinburgh,2965.6598275575225,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",155838.66124972297
S01002262,Edinburgh,4884.792484054896,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",129102.63265316232
S01002263,Edinburgh,6504.514814426766,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",1473929.3655035405
S01002264,Edinburgh,2767.955193160118,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",55763.587077878685
S01002265,Edinburgh,4336.122616156934,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",292019.57472801633
S01002266,Edinburgh,2352.5467144090894,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",63947.92189758072
S01002267,Edinburgh,3719.632985604736,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",117419.62598403949
S01002268,Edinburgh,5335.960951294914,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",151451.50028267008
S01002269,Edinburgh,2246.021714243078,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",150834.5584180467
S01002270,Edinburgh,2258.7935682847983,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",164365.76009289088
S01002271,Edinburgh,2058.066844297699,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",368521.153133399
S01002272,Edinburgh,2062.732659868898,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",116667.2657669725
S01002273,Edinburgh,2697.8203305246634,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",206458.40659580939
S01002274,Edinburgh,2164.4698639843796,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",249877.1751677971
S01002275,Edinburgh,4858.686406693517,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",158596.6564758073
S01002276,Edinburgh,7327.220626025757,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",364700.1261151299
S01002277,Edinburgh,3489.356160826206,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",190660.03770129595
S01002278,Edinburgh,4174.572568262239,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",100788.70244885611
S01002279,Edinburgh,3878.276939494209,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",222676.0251189169
S01002280,Edinburgh,2849.6686739907714,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",104132.19424309429
S01002281,Edinburgh,4739.480318615645,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",75888.41079658912
S01002282,Edinburgh,4477.810497678542,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",113632.5002130206
S01002283,Edinburgh,2664.1049102207344,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",141090.3516666779
S01002284,Edinburgh,3180.214644831022,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",351627.5028850147
S01002285,Edinburgh,2659.321301401017,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",76734.42886077605
S01002286,Edinburgh,2310.712095561601,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",84796.59388089478
S01002287,Edinburgh,2516.788253517946,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",119952.47971081125
S01002288,Edinburgh,2831.13441991137,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",100875.98588179464
S01002289,Edinburgh,2527.6896006896714,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",155244.55579801177
S01002290,Edinburgh,2676.5931301544947,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",50062.654888846344
S01002291,Edinburgh,4915.68616133522,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",70893.51684059351
S01002292,Edinburgh,2524.2921543674215,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",66385.07245706629
S01002293,Edinburgh,3587.659518600343,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",97228.10254638774
S01002294,Edinburgh,2478.7568850149223,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",232836.05307419345
S01002295,Edinburgh,7436.683171860884,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",196527.68476232933
S01002296,Edinburgh,4597.093480397363,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",58215.5001080466
S01002297,Edinburgh,3064.1352707315154,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",151106.88482697692
S01002298,Edinburgh,2632.409153873347,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",57290.763786926145
S01002299,Edinburgh,6130.259693826382,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",1117517.17357181
S01002300,Edinburgh,2743.099049829602,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",164552.78075444247
S01002301,Edinburgh,4437.5201867178475,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",198911.34986399172
S01002302,Edinburgh,4140.2586491304355,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",128806.99694419984
S01002303,Edinburgh,3660.6390201626223,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",105699.43299130395
S01002304,Edinburgh,3142.7986804450243,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",142105.13816053164
S01002305,Edinburgh,2804.6390506678463,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",54856.31913976456
S01002306,Edinburgh,2746.8242281873922,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",70515.23036235826
S01002307,Edinburgh,2989.9553152225926,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",134280.49366778915
S01002308,Edinburgh,2722.3459975974465,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",123405.87386034282
S01002309,Edinburgh,3933.2073890055744,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",84863.26127130073
S01002310,Edinburgh,2917.8306343789986,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",73232.65486006302
S01002311,Edinburgh,7040.690618241361,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",418561.1291666946
S01002312,Edinburgh,3508.890917176214,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",96737.14139475883
S01002313,Edinburgh,2805.556952912983,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",107744.16648153917
S01002314,Edinburgh,3087.7930795999378,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",242470.59953116748
S01002315,Edinburgh,3235.057554168786,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",87012.16590202224
S01002316,Edinburgh,3019.680644630824,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",175879.72398255227
S01002317,Edinburgh,3392.156214246726,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",2831026.002952212
S01002318,Edinburgh,2983.6162800171837,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",87954.98229036207
S01002319,Edinburgh,3524.616725011399,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",155749.77686326107
S01002320,Edinburgh,3035.1231818739334,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",94529.34304353867
S01002321,Edinburgh,3727.140017422432,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",83695.99873366854
S01002322,Edinburgh,3102.20345405067,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",104584.91527897393
S01002323,Edinburgh,3059.2003619751167,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",79280.54401708255
S01002324,Edinburgh,3951.748866106448,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",190066.3789899509
S01002325,Edinburgh,4797.385793623823,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",2332530.7265879763
S01002326,Edinburgh,3125.5999421721153,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",125407.61007850681
S01002327,Edinburgh,7401.616579227295,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",12069.694951592486
S01002327,Edinburgh,7401.616579227295,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",19660998.39417644
S01002327,Edinburgh,11266.140853721874,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",12069.694951592486
S01002327,Edinburgh,11266.140853721874,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",19660998.39417644
S01002327,Edinburgh,7401.616579227295,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",12069.694951592486
S01002327,Edinburgh,7401.616579227295,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",19660998.39417644
S01002327,Edinburgh,11266.140853721874,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",12069.694951592486
S01002327,Edinburgh,11266.140853721874,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",19660998.39417644
S01002328,Edinburgh,12870.051815306288,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",124000.83195395544
S01002329,Edinburgh,12572.80986705563,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",110455.4059219524
S01002330,Edinburgh,13148.05650988304,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",161439.1646499717
S01002331,Edinburgh,12919.84317853867,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",91675.41986085936
S01002332,Edinburgh,13990.848973688897,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",154260.90075956567
S01002333,Edinburgh,14435.702095138011,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",118671.99546595299
S01002334,Edinburgh,12785.884831357978,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",494774.8704264101
S01002335,Edinburgh,13579.014492197031,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",376038.4967141637
S01002336,Edinburgh,14155.098705009537,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",204711.2738488971
S01002337,Edinburgh,14920.92358181859,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",754522.273762695
S01002338,Edinburgh,14109.7561746244,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",210007.85016633495
S01003025,Glasgow,7706.928568615245,NA,S22000018,089,Glasgow,260,Glasgow City,629848.3878555286
S01003026,Glasgow,6814.3884046861585,NA,S22000018,089,Glasgow,260,Glasgow City,4786635.296433393
S01003027,Glasgow,8326.690411781314,NA,S22000018,089,Glasgow,260,Glasgow City,159267.60595879884
S01003028,Glasgow,6424.654410863935,NA,S22000018,089,Glasgow,260,Glasgow City,148555.21578117943
S01003029,Glasgow,6391.4461228181635,NA,S22000018,089,Glasgow,260,Glasgow City,234308.738885267
S01003030,Glasgow,6342.901917441428,NA,S22000018,089,Glasgow,260,Glasgow City,143430.11264171966
S01003031,Glasgow,6473.953881728057,NA,S22000018,089,Glasgow,260,Glasgow City,35014.99617129483
