dz_2011,year,pop_total,pop_workingage,pop_incomedeprived,simd_score
S01007034,2004,712.666666666667,409.222222222222,101.666666666667,16.3146131152222
S01007034,2006,701.333333333333,407.222222222222,97.7777777777778,18.964262869
S01007034,2009,684.666666666667,406.888888888889,111.666666666667,20.5643423809924
S01007034,2012,669.666666666667,409.555555555556,93.8888888888889,19.0564028179706
S01007035,2004,812.5,458.75,124.25,16.595535145375
S01007035,2006,803.625,448.125,142.875,21.75696248
S01007035,2009,767.875,419.875,121.875,19.7230232459334
S01007035,2012,723.5,383.875,90,21.044162504463
S01007036,2004,818,456.25,121.75,18.655245475375
S01007036,2006,824.625,458.125,134.625,22.31843051175
S01007036,2009,807.375,460.625,121.875,18.3581460273374
S01007036,2012,823.25,459.375,86.25,17.8552202258247
S01007037,2004,983.1,588.1,123.1,15.6765277731
S01007037,2006,1017.3,592.4,114.8,16.0290914318
S01007037,2009,1004.4,556.6,144.5,15.6295556561414
S01007037,2012,987.9,567.9,100,14.4240485880856
S01007038,2004,726.571428571429,443,92,17.6025826664286
S01007038,2006,728.571428571429,465,101.428571428571,21.7734134882857
S01007038,2009,690.285714285714,442.714285714286,130.714285714286,19.7966292789206
S01007038,2012,707.714285714286,449.428571428571,108.571428571429,18.6812056928154
S01007039,2004,670.285714285714,393,105.428571428571,19.3777570878571
S01007039,2006,697.857142857143,399.285714285714,97.2857142857143,23.4437123921429
S01007039,2009,734.714285714286,416.857142857143,108.571428571429,18.2882889269688
S01007039,2012,807.857142857143,465,106.428571428571,19.1988398030963
S01007040,2004,734.2,408,111.6,18.0425684836
S01007040,2006,757.6,420.6,82.8,16.7860714692
S01007040,2009,746.8,422.2,113,16.2754578289445
S01007040,2012,754.6,439.4,94,16.1520337144957
S01007041,2004,796.777777777778,487.555555555556,75.8888888888889,12.4904343273333
S01007041,2006,810.111111111111,503.777777777778,88.5555555555556,15.5481908232222
S01007041,2009,754.222222222222,476.333333333333,79.4444444444444,13.6335237587852
S01007041,2012,757.666666666667,492.666666666667,96.1111111111111,17.6785357200969
S01007042,2004,718.625,416.375,77.375,14.27299272
S01007042,2006,765.5,461.5,61.875,13.918611666
S01007042,2009,773.25,469,84.375,13.2255451661047
S01007042,2012,777.375,470.875,67.5,14.8777247681661
S01007043,2004,952.333333333333,593.222222222222,68.7777777777778,12.8266790288889
S01007043,2006,1010.22222222222,641.222222222222,53.1111111111111,12.0533843696667
S01007043,2009,997.222222222222,624.777777777778,54.4444444444444,12.306929604428
S01007043,2012,994.444444444444,639.666666666667,57.2222222222222,14.4281087712782
S01007044,2004,729.666666666667,444.333333333333,95.6666666666667,16.34606601
S01007044,2006,738.333333333333,453.333333333333,91,17.8077656516667
S01007044,2009,708.333333333333,432.333333333333,90,15.4063332580906
S01007044,2012,661.666666666667,401.333333333333,93.3333333333333,18.2662349720126
S01007045,2004,742.25,486.5,77,16.705333445625
S01007045,2006,788.75,510,88,19.64220208125
S01007045,2009,752.125,472.875,89.375,18.1617339296715
S01007045,2012,722.125,438.75,78.125,19.9868540524763
S01007046,2004,523,339,53,17.02742325
S01007046,2006,526,361,42,19.414787464
S01007046,2009,548,370,50,20.5855426894547
S01007046,2012,562,376,55,20.2625600118888
S01007047,2004,730.125,476.375,85.75,17.21955392925
S01007047,2006,792,492.5,89,19.73116710425
S01007047,2009,727.375,440.625,96.875,18.5977467382933
S01007047,2012,737.875,447.625,73.75,18.1073369046451
S01007048,2004,828.454545454545,531.545454545455,67.5454545454545,15.9691683162727
S01007048,2006,867.545454545455,559.636363636364,71,14.8977325181818
S01007048,2009,881.090909090909,555.818181818182,86.3636363636364,14.716526759929
S01007048,2012,854.818181818182,539,68.1818181818182,14.9988205586941
S01007049,2004,892,542.666666666667,148.444444444444,19.2395565085556
S01007049,2006,923.555555555556,556.222222222222,126,22.8478614084444
S01007049,2009,880,526.444444444444,140.555555555556,21.7658728483977
S01007049,2012,872,517,120,21.9824298990385
S01007050,2004,581.888888888889,348.666666666667,35.4444444444444,11.8055816243778
S01007050,2006,638.777777777778,393.777777777778,53.3333333333333,14.1308927805556
S01007050,2009,629.777777777778,363.555555555556,58.3333333333333,14.3240230631677
S01007050,2012,635.777777777778,390.777777777778,43.3333333333333,13.1236540759257
S01007051,2004,608.444444444444,380.555555555556,42.4444444444444,10.5394628320556
S01007051,2006,594.666666666667,354.111111111111,37.4444444444444,12.8271982664444
S01007051,2009,606.777777777778,362.555555555556,42.7777777777778,12.1901408634902
S01007051,2012,640.555555555556,377.777777777778,46.6666666666667,10.9018471549265
S01007052,2004,556,340,32,11.26795059
S01007052,2006,524,327,32,13.381055464
S01007052,2009,574,361,40,11.9408732274738
S01007052,2012,570,355,30,9.36956607976142
S01007053,2004,567.571428571429,350.571428571429,46.7142857142857,14.0012269574286
S01007053,2006,572.714285714286,357.571428571429,40.7142857142857,14.0840345257143
S01007053,2009,573.142857142857,362.857142857143,42.1428571428571,13.5207207784956
S01007053,2012,600.428571428571,373.571428571429,40.7142857142857,14.3669061701621
S01007054,2004,828.625,490.75,89.875,12.507870188375
S01007054,2006,908.125,531.25,105.125,12.549525005125
S01007054,2009,850.625,494.25,82.5,12.2863631886083
S01007054,2012,859.75,494,73.125,12.9067359188558
S01007055,2004,476,328,19,13.377770845
S01007055,2006,510,337,15,12.176828661
S01007055,2009,540,363,30,11.7629047285961
S01007055,2012,571,368,25,10.3388714458649
S01007056,2004,557.142857142857,354.142857142857,49.1428571428571,16.5221434295571
S01007056,2006,634.428571428571,397.285714285714,64,17.771822851
S01007056,2009,607.285714285714,370.714285714286,64.2857142857143,16.7017177821475
S01007056,2012,610.857142857143,389.142857142857,37.8571428571429,14.87833359643
S01007057,2004,566.142857142857,342,34,8.3923696944
S01007057,2006,557,320.857142857143,36.8571428571429,10.2480242026286
S01007057,2009,547.714285714286,307.571428571429,38.5714285714286,9.27764621359327
S01007057,2012,540.571428571429,312.571428571429,33.5714285714286,9.7786561963679
S01007058,2004,618.625,349.25,69.875,11.0565911314
S01007058,2006,621.875,342.5,72.25,13.0798384607
S01007058,2009,598.125,320.625,71.25,13.0934742799424
S01007058,2012,590.5,314.875,61.875,13.0682792890579
S01007059,2004,763.166666666667,479.083333333333,49.25,10.092829247975
S01007059,2006,761.833333333333,467.833333333333,47.9166666666667,11.2369656495167
S01007059,2009,733.833333333333,429.75,68.3333333333333,11.274248883079
S01007059,2012,817,508.333333333333,70.8333333333333,11.9997830790011
S01007060,2004,675,445,112,17.551569066
S01007060,2006,675,439,98,18.869702986
S01007060,2009,649,406,130,21.9591964129501
S01007060,2012,626,392,110,21.6724391871138
S01007061,2004,821.111111111111,559.222222222222,24.2222222222222,8.62828108128889
S01007061,2006,874.444444444444,578.222222222222,34.6666666666667,8.96120812007778
S01007061,2009,880.111111111111,568.888888888889,37.2222222222222,10.6492386898784
S01007061,2012,900,597.333333333333,37.2222222222222,9.72183329388817
S01007062,2004,610.833333333333,421.166666666667,32.3333333333333,11.025824036
S01007062,2006,624.833333333333,412.5,38.1666666666667,13.1748964526667
S01007062,2009,618.333333333333,402.833333333333,34.1666666666667,11.1002965007021
S01007062,2012,611.666666666667,410,20.8333333333333,10.0671841547845
S01007063,2004,645.666666666667,404.666666666667,38.5,10.3119146460083
S01007063,2006,706.416666666667,458.916666666667,47.6666666666667,11.9040398679167
S01007063,2009,692.833333333333,439.416666666667,57.5,10.7053249319539
S01007063,2012,705.25,447.25,44.5833333333333,9.72144614374718
S01007064,2004,618,389.833333333333,41.8333333333333,12.90043235555
S01007064,2006,634,404.666666666667,51.8333333333333,15.4643396186333
S01007064,2009,639.333333333333,401.5,63.3333333333333,13.0469416848249
S01007064,2012,710,462.666666666667,48.3333333333333,12.6671810941116
S01007065,2004,935,600.375,62.625,10.473812325275
S01007065,2006,948.625,622.625,51,11.171144086975
S01007065,2009,949.875,623,66.875,11.893602188208
S01007065,2012,1011.125,665.125,52.5,11.6282652225884
S01007066,2004,870,591,80,15.94531879
S01007066,2006,875,605,82,17.007941669
S01007066,2009,801,543,105,18.9173377271025
S01007066,2012,828,542,95,18.1448816593967
S01007067,2004,770.454545454545,501.454545454545,60.1818181818182,10.5331718385818
S01007067,2006,775.727272727273,507,42.8181818181818,10.6092938632364
S01007067,2009,748.454545454545,486.181818181818,51.8181818181818,10.7021907841859
S01007067,2012,743,476.090909090909,53.6363636363636,11.5671782394462
S01007068,2004,798.333333333333,478.5,124.166666666667,18.2108728791667
S01007068,2006,810.833333333333,487.5,80.3333333333333,16.2951251223333
S01007068,2009,828.5,496.333333333333,100.833333333333,14.7446644363808
S01007068,2012,808.833333333333,472.833333333333,86.6666666666667,15.8372644198804
S01007069,2004,752.666666666667,525.333333333333,47.6666666666667,12.3275214816667
S01007069,2006,668,471.666666666667,57.3333333333333,14.384272651
S01007069,2009,615.666666666667,399.333333333333,75,17.6433033980101
S01007069,2012,651.333333333333,416,91.6666666666667,16.6190052088386
S01007070,2004,649.75,428.375,66.625,17.7094808163125
S01007070,2006,669.625,454.875,61.125,17.006139000375
S01007070,2009,659,424.25,91.25,16.4118956442848
S01007070,2012,669.75,437.125,94.375,16.1384112740925
S01007071,2004,943.666666666667,618,56.3333333333333,10.3989098743833
S01007071,2006,955.916666666667,640.583333333333,51.8333333333333,11.5277765526167
S01007071,2009,943.833333333333,629.666666666667,67.9166666666667,12.6969330976863
S01007071,2012,1005.91666666667,670.75,52.9166666666667,11.9725993827681
S01007072,2004,880.2,591.3,39.5,9.35749080143
S01007072,2006,895.2,596.5,35.1,7.48236092888
S01007072,2009,916.5,607.2,55.5,6.78592947337505
S01007072,2012,995.1,677.7,50.5,6.53798153594505
S01007073,2004,1025.63636363636,686.090909090909,50.3636363636364,8.46944146469091
S01007073,2006,965.727272727273,650.454545454545,44.8181818181818,8.69100803398182
S01007073,2009,900.727272727273,613.545454545455,49.5454545454545,7.76856542057355
S01007073,2012,871.727272727273,602.181818181818,33.6363636363636,8.41235158948185
S01007074,2004,900.4,602.3,76.9,11.96761828803
S01007074,2006,857.2,573.3,69.8,13.02486335123
S01007074,2009,800.5,533.3,71.5,12.475377185678
S01007074,2012,765,506.5,55,15.3054392283687
S01007075,2004,866.875,536.75,77.5,12.9632517075
S01007075,2006,788.625,487.625,69,15.084627550125
S01007075,2009,778.5,496.5,95.625,15.4374804705218
S01007075,2012,759,475.5,70,14.2218144423837
S01007076,2004,823,544.5,92.5,13.4895172025
S01007076,2006,878.5,577.5,71.25,14.53665671625
S01007076,2009,954,624.25,81.25,13.15489777441
S01007076,2012,1026.5,671.5,85,13.0441340337356
S01007077,2004,792.714285714286,486.714285714286,64.1428571428571,10.9889351938571
S01007077,2006,766,466.714285714286,58.8571428571429,12.842729085
S01007077,2009,724.142857142857,434.428571428571,75,14.1063525454325
S01007077,2012,697.285714285714,418.714285714286,53.5714285714286,12.2492733088306
S01007078,2004,967.333333333333,556.444444444444,147.666666666667,18.0180123058889
S01007078,2006,912.888888888889,525.111111111111,134.222222222222,20.4939174851111
S01007078,2009,870.222222222222,518,177.777777777778,23.587476744508
S01007078,2012,836,499.111111111111,140.555555555556,22.2237488414192
S01007079,2004,932.833333333333,505,150.166666666667,21.1479053151667
S01007079,2006,939.416666666667,511.916666666667,133.833333333333,22.9988410800833
S01007079,2009,876.666666666667,484.333333333333,158.75,25.0596855140188
S01007079,2012,902.25,524.5,145.833333333333,24.5941541973134
S01007080,2004,869,463,146,18.139011611
S01007080,2006,828,443,103,19.098154659
S01007080,2009,770,425,140,21.0530750759637
S01007080,2012,761,439,110,20.3819107940806
S01007081,2004,898.571428571429,556.857142857143,194.857142857143,25.162788627
S01007081,2006,831.571428571428,540,167.571428571429,27.2856841365714
S01007081,2009,804.714285714286,519.857142857143,178.571428571429,27.6385946810305
S01007081,2012,796.857142857143,516.857142857143,137.142857142857,27.0877313872465
S01007082,2004,630.666666666667,382.166666666667,141,24.8670706486667
S01007082,2006,597.5,370.833333333333,122,30.0546331635
S01007082,2009,561.666666666667,364.5,123.333333333333,31.6713183721756
S01007082,2012,573.833333333333,366.333333333333,99.1666666666667,27.1812690733806
S01007083,2004,904,497,250,36.854780922
S01007083,2006,872,483,237,43.263107988
S01007083,2009,873,503,230,40.3724971563529
S01007083,2012,910,534,220,39.9249360127
S01007084,2004,703.375,359,144.5,20.523073063125
S01007084,2006,722.125,376.125,127.75,23.4208262
S01007084,2009,693.875,359.5,121.875,20.4019385421972
S01007084,2012,695.75,363.375,118.75,22.3994576727872
S01007085,2004,821.75,521.666666666667,119,21.8979082418333
S01007085,2006,752.916666666667,488.416666666667,132.666666666667,29.1390750526667
S01007085,2009,769.666666666667,518.916666666667,152.083333333333,28.7015887672972
S01007085,2012,867.333333333333,577.416666666667,142.083333333333,25.7620932426222
S01007086,2004,845.8,557.6,200.4,39.93756088
S01007086,2006,789.2,527,231.4,53.5129423346
S01007086,2009,862.2,600.4,269,52.5690026068107
S01007086,2012,1026,701,244,44.9430479287412
S01007087,2004,838,495.909090909091,180.545454545455,31.1229020175455
S01007087,2006,818.272727272727,473.818181818182,190.272727272727,36.929758091
S01007087,2009,834.545454545455,495.454545454545,176.818181818182,34.2089088628915
S01007087,2012,901.909090909091,527.272727272727,169.545454545455,33.8804153880232
S01007088,2004,588.5,340,188,34.9077330603333
S01007088,2006,554.333333333333,330,129.333333333333,39.95529818
S01007088,2009,548.833333333333,349.5,135,40.1454356449024
S01007088,2012,570.833333333333,364.166666666667,115,37.5343291706883
S01007089,2004,587,400,0,5.720973417
S01007089,2006,615,415,9,6.1613551468
S01007089,2009,572,366,10,5.56105923004362
S01007089,2012,571,370,10,5.80380309549043
S01007090,2004,541,369,18,6.1053479438
S01007090,2006,506,344,17,7.3016468457
S01007090,2009,481,322,5,5.29190621965132
S01007090,2012,509,345,10,5.12683289131199
S01007091,2004,816.888888888889,557.888888888889,76,14.4870637799444
S01007091,2006,1091,695.555555555556,56.2222222222222,11.4563000074667
S01007091,2009,1364.22222222222,875.333333333333,118.333333333333,12.7199655421745
S01007091,2012,1732.66666666667,1129,146.111111111111,13.1950806241584
S01007092,2004,703,425,112,20.819342956
S01007092,2006,655,399,113,23.704159325
S01007092,2009,648,375,120,24.0488328324301
S01007092,2012,603,350,95,23.2411912265161
S01007093,2004,1080,725,28,4.8417910515
S01007093,2006,1075,716,26,3.7400373312
S01007093,2009,1046,646,25,3.67728717345113
S01007093,2012,1010,625,35,4.99175591824106
S01007094,2004,865.058823529412,558.647058823529,63.8823529411765,11.7239025103176
S01007094,2006,1004.70588235294,623.941176470588,66.4117647058823,11.8687995565059
S01007094,2009,1106.76470588235,701.647058823529,102.941176470588,12.627550613191
S01007094,2012,1294.29411764706,823.294117647059,107.352941176471,12.4805049959336
S01007095,2004,606.6,400.2,42,11.5917056992
S01007095,2006,627.4,403.4,37.4,13.1997902722
S01007095,2009,644.2,412.4,56,14.1467415813641
S01007095,2012,634,424,34,12.2820301771967
S01007096,2004,687,454,33.6,10.15465499331
S01007096,2006,743.3,497.6,37.6,10.20119556557
S01007096,2009,797.8,525.2,53,10.2511866853319
S01007096,2012,834.9,528.2,42.5,10.7707426480564
S01007097,2004,770.571428571429,522.857142857143,76.5714285714286,14.8919125991643
S01007097,2006,1039.57142857143,659.5,57.7142857142857,12.1927077317214
S01007097,2009,1308.21428571429,840.214285714286,120,13.5304322461165
S01007097,2012,1669.14285714286,1086.28571428571,143.928571428571,13.8085965427105
S01007098,2004,784,537,82,15.692722871
S01007098,2006,1093,693,60,12.420832842
S01007098,2009,1404,904,130,13.8503003382649
S01007098,2012,1823,1192,160,14.2204962123981
S01007099,2004,654,403,32,12.358774814
S01007099,2006,703,438,46,13.216528398
S01007099,2009,881,553,65,11.8537836134708
S01007099,2012,887,566,55,12.4519881240282
S01007100,2004,739.833333333333,464.666666666667,47,11.8036661356667
S01007100,2006,771.333333333333,483.833333333333,60.1666666666667,12.6520940371667
S01007100,2009,784.333333333333,507.166666666667,60.8333333333333,11.3928354744022
S01007100,2012,766.166666666667,497.666666666667,50.8333333333333,11.9622299532356
S01007101,2004,738.25,448.25,125.25,20.27312583225
S01007101,2006,748.375,438.875,93.125,21.375418252875
S01007101,2009,748,450.875,120,22.1015011337309
S01007101,2012,757.75,448.875,103.75,19.4909361942658
S01007102,2004,648.4,410.2,45.6,14.8303612916
S01007102,2006,675.8,421.2,53.2,18.0606371524
S01007102,2009,702.6,449.8,89,18.7442965314291
S01007102,2012,704.6,438.8,59,15.5595120531898
